model1_loss,model2_loss
0.7934671,0.5758257
0.78697723,0.474979
0.7923905,0.65772647
0.7855806,0.37522623
0.79613864,0.58756864
0.74737656,0.43508425
0.21429996,0.6430473
0.84856856,0.56462747
0.80343574,0.43781376
0.18901528,0.45000502
0.22038765,0.6678992
0.2103121,0.35697204
0.25550562,0.28404614
0.8262709,0.48534727
0.7420715,0.5485076
0.72709924,0.4642073
0.7701668,0.44581112
0.7986888,0.49132615
0.74233925,0.3250697
0.7909757,0.46109986
0.21484305,0.5274404
0.23936442,0.5529455
0.20319413,0.44681728
0.17513041,0.51406187
0.18679073,0.60476816
0.8296981,0.26829422
0.7813521,0.47986647
0.7950946,0.46612367
0.21255718,0.6204722
0.76251614,0.4105106
0.7579549,0.48775923
0.20977814,0.4877088
0.26182747,0.49634624
0.8034845,0.2932769
0.7994383,0.44964015
0.8106606,0.23626733
0.71112937,0.42154318
0.8300435,0.69045
0.7646939,0.48497868
0.27877966,0.4200981
0.77224433,0.5009299
0.8362505,0.37434587
0.8380361,0.33423942
0.83832306,0.31207153
0.81042963,0.51189643
0.257052,0.6032272
0.18701963,0.32061744
0.22410208,0.44726244
0.25109982,0.66483223
0.2391661,0.4142537
0.21813416,0.59604734
0.8119979,0.48430252
0.775456,0.44196093
0.14455913,0.5988036
0.18735781,0.55059767
0.7669442,0.33948737
0.23622051,0.4913218
0.7109101,0.45512658
0.33119097,0.62473327
0.769456,0.56079096
0.21703269,0.4644806
0.25390887,0.31460926
0.19922934,0.3798167
0.2171352,0.4385858
0.79878384,0.5307415
0.25368357,0.60332495
0.8157546,0.41656855
0.23528361,0.6054667
0.6802286,0.2691036
0.76761717,0.4439402
0.25132617,0.5309351
0.75958925,0.48067835
0.18487184,0.54200757
0.75567114,0.5565261
0.8297711,0.5574115
0.21779883,0.35774532
0.7983782,0.27648458
0.20735152,0.6062195
0.78754383,0.4757965
0.19033699,0.5890324
0.7701199,0.49262804
0.7794497,0.3486011
0.20301184,0.5978815
0.2833851,0.4542188
0.8444685,0.48545748
0.79555136,0.60420656
0.23100659,0.5362914
0.22925319,0.70030093
0.2350865,0.3289666
0.7806816,0.31235856
0.18639709,0.48433864
0.75938284,0.46477386
0.25666723,0.60114956
0.7427512,0.3810283
0.270851,0.68526745
0.7531226,0.28145733
0.20905186,0.48743486
0.84708905,0.36472848
0.24029486,0.6147716
0.26286882,0.5853385
0.810434,0.4806746
0.79218405,0.40424967
0.2752403,0.4159833
0.2109988,0.540753
0.23340534,0.47019115
0.7825581,0.4656181
0.7648786,0.49407372
0.18144701,0.52184635
0.20059122,0.50000465
0.80544823,0.36725375
0.77251,0.49694395
0.7570138,0.5458329
0.78000855,0.52938545
0.20258552,0.34863347
0.20079988,0.5438424
0.8212234,0.3294659
0.82993823,0.6318011
0.710419,0.35581276
0.7514786,0.5221888
0.8292316,0.43070048
0.7443395,0.4812748
0.27873453,0.32715416
0.7192132,0.34671584
0.77498174,0.50992775
0.8269583,0.49067304
0.19796327,0.4234851
0.27445826,0.3918324
0.77228165,0.47930238
0.20406236,0.55688787
0.7944446,0.37260383
0.16384874,0.44174552
0.16728017,0.4259948
0.7533598,0.37955585
0.8108741,0.5367596
0.7389444,0.33962622
0.80089146,0.4552069
0.76731837,0.37434587
0.21109699,0.60031277
0.17942633,0.5531093
0.24152195,0.6645546
0.73844147,0.61518437
0.7403662,0.3880706
0.792064,0.44575822
0.8488922,0.33009475
0.7398885,0.41269657
0.28913462,0.6204535
0.23291081,0.66205543
0.23873647,0.45735115
0.83032155,0.3781469
0.82492924,0.31013772
0.27858597,0.5728372
0.19533938,0.583145
0.24487484,0.5459169
0.2029048,0.4805532
0.73649395,0.40022203
0.20281038,0.5763991
0.23419458,0.44302684
0.21166211,0.6021034
0.7030219,0.39710775
0.22052811,0.35830006
0.24418019,0.45216173
0.77425784,0.37707227
0.83123475,0.47225136
0.21153335,0.5144267
0.20449753,0.5169134
0.7604415,0.5169421
0.29322365,0.33074474
0.7677276,0.22119464
0.25589672,0.4484267
0.2644326,0.59882104
0.19613597,0.5551944
0.23985295,0.5444115
0.81571686,0.41403517
0.25801364,0.49409926
0.19431959,0.4336784
0.13958251,0.55844814
0.20263425,0.5400358
0.23644401,0.40971366
0.80753994,0.52906734
0.22895323,0.40045425
0.23830056,0.35796696
0.7561875,0.377241
0.18261565,0.42481622
0.7797198,0.47791022
0.24963559,0.5356427
0.16959302,0.48397255
0.27220598,0.6432963
0.22836381,0.43814373
0.22587438,0.55583566
0.26920912,0.7001471
0.22669464,0.48903933
0.69731915,0.37752613
0.7820556,0.3726617
0.17678909,0.6021327
0.19479059,0.47197616
0.26941103,0.59602493
0.7523893,0.41782933
0.7390426,0.3226876
0.21633998,0.60703754
0.8083328,0.44746292
0.77567935,0.3135278
0.17780602,0.28205693
0.8051916,0.5924412
0.26725453,0.37473688
0.25481233,0.55532265
0.7322634,0.52641064
0.258538,0.5787208
0.84217674,0.48602965
0.19205217,0.69422925
0.21696763,0.5246045
0.75257325,0.5144442
0.24054399,0.70931375
0.16720717,0.52000904
0.24305727,0.52471346
0.24724269,0.5859362
0.2920607,0.38232458
0.26675266,0.67942303
0.13786268,0.56345385
0.26444325,0.6188067
0.25419787,0.3964341
0.22970274,0.6532481
0.18187243,0.6622142
0.7754476,0.46859416
0.1765413,0.37716255
0.23183346,0.68266124
0.20941837,0.42553532
0.7490499,0.5384979
0.76175773,0.55396223
0.23196612,0.4369807
0.79760534,0.5301077
0.7450126,0.4722856
0.2186227,0.64711726
0.80530053,0.32248276
0.25284636,0.5422143
0.24105412,0.49819663
0.18091126,0.40788445
0.7587759,0.46409148
0.7871243,0.4671566
0.15378998,0.5560156
0.79633605,0.37815684
0.70692414,0.47689414
0.7908225,0.4602251
0.2706278,0.58693177
0.7936026,0.5073757
0.73221314,0.3448748
0.18755749,0.4272307
0.84795785,0.45160323
0.80590904,0.52945894
0.7765485,0.59244615
0.8092061,0.42761734
0.82212144,0.37897432
0.19463633,0.53384393
0.19709758,0.4154155
0.22047473,0.52111536
0.20650338,0.38903627
0.22655524,0.49072036
0.26078084,0.56803685
0.7389017,0.40388483
0.22978684,0.40460268
0.8126284,0.18016675
0.8860649,0.5322781
0.29657698,0.6023139
0.76912624,0.28178483
0.31941882,0.4957697
0.8007344,0.4534586
0.81154084,0.5197886
0.73437613,0.47346047
0.7622409,0.5443293
0.75911945,0.5261174
0.80475837,0.5712184
0.24628617,0.5683675
0.21312487,0.4293326
0.15568265,0.7403177
0.17572942,0.2809051
0.23452017,0.47513965
0.17648898,0.5392476
0.22542737,0.5811515
0.7520643,0.31467217
0.7815492,0.25803614
0.24674067,0.53528714
0.70323086,0.46189243
0.2368402,0.5130545
0.17728332,0.53737724
0.82077277,0.43591106
0.81552976,0.3305642
0.8097954,0.38114038
0.19390841,0.4712135
0.24220131,0.62576807
0.8674779,0.31381857
0.19974232,0.44973978
0.23646306,0.5256106
0.79270107,0.47311804
0.7866525,0.54033524
0.23882431,0.5532512
0.25711137,0.47364786
0.78264636,0.48810044
0.21002188,0.40147656
0.25166857,0.60885495
0.22286838,0.65177184
0.21348658,0.51307815
0.7991643,0.30004278
0.15454939,0.46264952
0.23425768,0.40687457
0.77458894,0.3994176
0.2193073,0.53306884
0.8396479,0.38377213
0.7024636,0.506722
0.8209122,0.5853628
0.19896148,0.5581524
0.80136514,0.59938633
0.20499295,0.52931327
0.76723087,0.33949858
0.7921962,0.5058734
0.2194491,0.53432775
0.23357202,0.428677
0.21977425,0.6318254
0.19432543,0.58214265
0.74081445,0.35590738
0.809778,0.41359624
0.21372703,0.41103733
0.76167154,0.24563693
0.76780885,0.34684658
0.2866957,0.57250345
0.76593226,0.37112638
0.21985175,0.5410369
0.27150172,0.31574056
0.24199656,0.5706363
0.78249,0.42227972
0.22666842,0.4886751
0.22834493,0.516736
0.83058566,0.41788164
0.17836666,0.52425766
0.22239439,0.5130259
0.23189701,0.6165734
0.7186374,0.587215
0.21250562,0.5517022
0.7360457,0.32536292
0.78971833,0.48314947
0.79243755,0.37308696
0.76690704,0.61839205
0.8132109,0.41394988
0.1769111,0.5034994
0.23741569,0.6084559
0.7893903,0.448743
0.21151896,0.5011291
0.8202361,0.5151091
0.7430321,0.4138048
0.24562824,0.607098
0.21438555,0.46196404
0.2134536,0.47910127
0.20860095,0.386539
0.69141376,0.33253536
0.7967014,0.49491736
0.72556573,0.555543
0.7581376,0.5070102
0.79034805,0.33705547
0.21010089,0.52449554
0.81853485,0.42207178
0.22542918,0.42258292
0.22081143,0.5506562
0.21040909,0.5644301
0.17926712,0.56310457
0.18758522,0.49918345
0.20160756,0.56061727
0.7351223,0.2851021
0.25144115,0.5286153
0.7503482,0.5645976
0.23718932,0.5069131
0.81095517,0.37151676
0.18344851,0.33872968
0.74661326,0.42156187
0.20987603,0.6598439
0.8362319,0.40199706
0.7781204,0.47090217
0.82289,0.5199281
0.73762107,0.27751437
0.8304112,0.53232294
0.18451837,0.46242538
0.2303887,0.5441282
0.23744716,0.6761886
0.75714976,0.4764384
0.24793315,0.6035609
0.8306828,0.41538686
0.7349231,0.43392184
0.2211574,0.4588641
0.7693004,0.52043176
0.21149063,0.50078666
0.78858566,0.57482576
0.8383385,0.4938222
0.2714455,0.49168602
0.8069511,0.51899356
0.81736606,0.5584238
0.1964016,0.6019278
0.22474366,0.57417077
0.2588594,0.6110621
0.78524286,0.42769018
0.25788534,0.52698344
0.189988,0.497805
0.23734507,0.47864243
0.22587438,0.40318438
0.1996873,0.55491173
0.847999,0.42595187
0.16916384,0.70893085
0.21679133,0.48735207
0.80297095,0.43865177
0.23286374,0.47458613
0.8170964,0.49338636
0.84568596,0.4967665
0.24586673,0.44116774
0.17365672,0.49446535
0.24973902,0.5397319
0.13265553,0.60277456
0.2183779,0.4390409
0.27996206,0.5516542
0.7271676,0.4021602
0.22964488,0.13959149
0.25984216,0.4098612
0.80714464,0.34293225
0.8208495,0.40024132
0.22127672,0.5631575
0.2609955,0.5990458
0.25095487,0.4857694
0.21154639,0.49511722
0.789897,0.35209578
0.79262525,0.5106531
0.77344745,0.34670526
0.7775497,0.45405632
0.81074244,0.5777969
0.2563268,0.40770015
0.23736577,0.48155934
0.17129546,0.4791511
0.23698576,0.5214298
0.8305623,0.44801828
0.77998334,0.32491404
0.76207376,0.3869356
0.78964067,0.37109712
0.19282672,0.52457523
0.26839918,0.74462676
0.23329441,0.63203645
0.8344597,0.54402107
0.18684815,0.5878837
0.22076465,0.7102956
0.20002714,0.54023814
0.8030273,0.42366067
0.7383154,0.5508069
0.17002533,0.5011702
0.2223773,0.6109488
0.7998967,0.4610127
0.2142307,0.46030167
0.798994,0.38874802
0.18386328,0.5711717
0.17050608,0.43936965
0.7878973,0.45333597
0.8638344,0.39857522
0.77239937,0.4488451
0.8029481,0.40597928
0.81413835,0.41066313
0.24734223,0.6172029
0.23981068,0.5250335
0.2425299,0.4569645
0.787981,0.3329114
0.16456963,0.45424372
0.23037851,0.4244352
0.21625888,0.55525225
0.2727465,0.66005874
0.29234686,0.5573206
0.7898874,0.43828008
0.77465284,0.46529374
0.7853217,0.55673844
0.7950015,0.4331386
0.7461892,0.52474767
0.7874538,0.5072929
0.76539093,0.30067784
0.78555447,0.5845434
0.25205037,0.65227306
0.8738511,0.49400523
0.75784487,0.45315728
0.7455831,0.42005265
0.22279643,0.66905105
0.26327822,0.5055135
0.27689493,0.6241854
0.18543832,0.5240802
0.3032463,0.66357774
0.81846637,0.40910786
0.20057307,0.4383853
0.7895632,0.29144272
0.203614,0.6167708
0.76259255,0.51477665
0.745295,0.36979648
0.7501628,0.37233362
0.84767383,0.413722
0.23943877,0.4840261
0.22790436,0.46358344
0.23153186,0.52171993
0.79237175,0.31852484
0.25660095,0.73052096
0.26618287,0.66322595
0.21622455,0.43593287
0.7224319,0.543683
0.75430834,0.58610743
0.7695626,0.35490498
0.1983743,0.59835845
0.7824977,0.4339069
0.8535924,0.61782795
0.24444312,0.49120227
0.76442754,0.30690637
0.24582462,0.46121752
0.22949648,0.76862574
0.77492446,0.26723638
0.75899583,0.50702643
0.7784897,0.46449307
0.80408186,0.251825
0.80905247,0.58646476
0.23855269,0.39811823
0.7534726,0.38179287
0.8227588,0.44418365
0.7339684,0.41659594
0.8544887,0.49197367
0.2125383,0.5330109
0.7354539,0.37161264
0.75702596,0.5599586
0.7549808,0.44653335
0.80234927,0.5815406
0.27185833,0.65299773
0.23924808,0.58912206
0.80631673,0.27061403
0.79634655,0.35450092
0.27067965,0.44571713
0.22405995,0.6018967
0.32939065,0.5384954
0.23467171,0.38713607
0.81415457,0.45855713
0.2427648,0.6632782
0.8195277,0.4707982
0.80638707,0.40365756
0.24227372,0.48731035
0.21172643,0.45412043
0.21276,0.55997413
0.80151325,0.36559764
0.24871668,0.5811882
0.79114527,0.57391864
0.22384605,0.33801368
0.7557973,0.48649848
0.20576915,0.56626123
0.7985593,0.30325294
0.24917988,0.6561058
0.7604046,0.43521625
0.8208288,0.46145475
0.23809458,0.54702705
0.81616896,0.45441243
0.84379673,0.6188216
0.71198547,0.4565156
0.2648321,0.5548569
0.17972343,0.50821996
0.23014751,0.62820435
0.2699414,0.6164676
0.19601738,0.55221957
0.805387,0.44578686
0.23119652,0.33909327
0.8007756,0.41652372
0.22623235,0.6734006
0.18720971,0.6611813
0.2408411,0.5327388
0.19686419,0.5179775
0.78001094,0.5293438
0.7976761,0.47397038
0.24555194,0.69035476
0.81006956,0.5024266
0.7750595,0.61183226
0.21233234,0.64126724
0.8135098,0.37915614
0.7762827,0.5700068
0.28444043,0.65841067
0.7650718,0.35998484
0.7533879,0.5393783
0.1959162,0.6176729
0.27011362,0.7358891
0.75270736,0.576452
0.19268595,0.51346105
0.24274756,0.40420732
0.25557277,0.60243773
0.21705711,0.4503493
0.21894199,0.44025126
0.7902301,0.4079573
0.20799085,0.4439259
0.2869117,0.5525844
0.7561637,0.44758308
0.7534704,0.45500952
0.22192715,0.6587812
0.8036091,0.46612492
0.71707135,0.44757685
0.29183152,0.7740088
0.23343547,0.3157891
0.28874457,0.5869454
0.7578047,0.4219952
0.69346607,0.21755488
0.76788473,0.40815216
0.8992596,0.4774327
0.8191037,0.43302342
0.22685984,0.608068
0.8308065,0.44867262
0.15830295,0.49176696
0.2529607,0.45917413
0.8050168,0.3559846
0.8312671,0.5076764
0.83129144,0.4322022
0.83796626,0.47754228
0.8360796,0.34933576
0.75031286,0.41120043
0.81968564,0.4157542
0.21204902,0.4095325
0.8203749,0.47422752
0.19619457,0.47758088
0.21380109,0.62098086
0.81369674,0.6212747
0.8037868,0.44477823
0.7584915,0.5201105
0.81327015,0.5884067
0.18533473,0.47434705
0.80269104,0.30789572
0.20494124,0.4628886
0.18268655,0.45999846
0.20432244,0.3885942
0.78150487,0.47117925
0.25473917,0.58904177
0.24053575,0.4706818
0.26740715,0.5731522
0.76833576,0.3416136
0.7971625,0.39341694
0.19144431,0.6340531
0.22930536,0.36701405
0.19302969,0.47068676
0.2703842,0.67085284
0.26061955,0.51076204
0.24627627,0.48086825
0.7648849,0.49715438
0.19875506,0.5267338
0.20666751,0.504371
0.8116546,0.4327607
0.26267815,0.52985924
0.2506203,0.7215044
0.82851654,0.38866708
0.782179,0.45699254
0.829769,0.30816093
0.92295367,0.47453883
0.18620251,0.49373192
0.19044356,0.62214637
0.72742635,0.49392182
0.70170677,0.49210194
0.7499222,0.2808864
0.8256758,0.41019368
0.7382613,0.47750866
0.80597705,0.57774144
0.20115694,0.53102976
0.23048359,0.60506576
0.22529201,0.37773907
0.70709836,0.46742678
0.2740835,0.5880207
0.80893165,0.58281815
0.30033144,0.667266
0.76681876,0.5438984
0.2634758,0.5992874
0.23408979,0.738651
0.21288383,0.52439654
0.29813042,0.7763274
0.77649546,0.5665408
0.79198843,0.49000373
0.19673482,0.54664785
0.8491184,0.3686316
0.7708561,0.3717907
0.26066527,0.6898019
0.80534494,0.67279667
0.7662376,0.20171018
0.81703895,0.41825208
0.27395383,0.62744534
0.8438011,0.48894468
0.7846261,0.47789717
0.79147655,0.41499335
0.76134145,0.5185023
0.82827014,0.43483147
0.81991065,0.5076254
0.74906254,0.6686949
0.76599747,0.46024376
0.7888729,0.7184356
0.75551087,0.31510797
0.21873692,0.52765775
0.24645376,0.68075854
0.8006759,0.56457335
0.23657143,0.5537524
0.21467456,0.5347411
0.18879509,0.50604767
0.22565956,0.760581
0.22846904,0.47957072
0.21602593,0.55484635
0.21587333,0.5030542
0.71756303,0.636881
0.20182282,0.64646536
0.84313506,0.38748038
0.7519306,0.39724284
0.7700814,0.48995456
0.7511977,0.35387394
0.24063769,0.52668524
0.7494528,0.36462638
0.7804001,0.5117825
0.23083976,0.4299409
0.7985903,0.42115095
0.82206494,0.4604013
0.81852525,0.47415715
0.21383451,0.44915268
0.8205335,0.46299818
0.78679526,0.49356693
0.7653283,0.34592825
0.756601,0.5325489
0.2319123,0.47418892
0.7801298,0.5121629
0.75431913,0.3373481
0.7863623,0.277614
0.751799,0.4317664
0.3272268,0.5880979
0.21160965,0.51162875
0.17520642,0.6294259
0.8048242,0.44469854
0.7780631,0.46685025
0.74970394,0.58765644
0.6496645,0.48579118
0.7560243,0.45300412
0.737282,0.36768895
0.75032365,0.42624262
0.2388417,0.5129281
0.75809276,0.39877632
0.28028616,0.5511755
0.23866168,0.38079733
0.78935933,0.17245266
0.7223293,0.5829153
0.7049985,0.39117616
0.7757056,0.6409603
0.8241306,0.4338216
0.24942753,0.5619241
0.27036652,0.53504246
0.25330085,0.5988416
0.740586,0.42038327
0.19110523,0.5022498
0.17755644,0.5986293
0.21403493,0.5842147
0.7407158,0.48512125
0.83718437,0.46927157
0.6891682,0.4562479
0.19680378,0.53913236
0.19568026,0.59858257
0.23098665,0.48455843
0.7719075,0.31081635
0.24669015,0.41327807
0.79879206,0.4256916
0.77687335,0.65885526
0.79543155,0.3870757
0.7530798,0.40849522
0.23652092,0.5247894
0.88318706,0.4531965
0.24748719,0.72377753
0.27169704,0.5433574
0.277313,0.60559
0.7627279,0.51770914
0.1945386,0.51556236
0.2175966,0.35480163
0.80333966,0.52785945
0.786763,0.50257355
0.7668329,0.41571373
0.22708455,0.5227846
0.74167186,0.52723247
0.20079133,0.39683443
0.20135212,0.46151575
0.8037399,0.37246686
0.22881547,0.4097809
0.8891577,0.29959202
0.790577,0.4677991
0.7716429,0.42575574
0.88462013,0.44919872
0.8205176,0.52760667
0.8293638,0.4907241
0.18221182,0.47642595
0.21771234,0.56274533
0.2406302,0.46602842
0.8197348,0.38004273
0.772523,0.49183235
0.23555733,0.49857953
0.7345815,0.5177888
0.19982581,0.45095697
0.23597376,0.53949034
0.7032722,0.43380415
0.8750793,0.32287872
0.19915664,0.54910654
0.17140144,0.5783672
0.7267095,0.3913698
0.8027032,0.23351291
0.24727432,0.40177855
0.29489028,0.4637036
0.24994664,0.51313543
0.19326203,0.6081439
0.18834943,0.491729
0.23912981,0.4926249
0.21093944,0.5905242
0.8321808,0.5620393
0.19274922,0.37609228
0.805358,0.2816267
0.23636246,0.53586245
0.24849978,0.46924916
0.2545434,0.45721355
0.81953293,0.3701109
0.18247443,0.5025885
0.2012899,0.46465743
0.8319849,0.53049994
0.27303776,0.4114084
0.22188698,0.55091834
0.85648406,0.3417132
0.29144073,0.5766282
0.81073916,0.4039583
0.85785127,0.59686106
0.7658083,0.46679732
0.2219997,0.47262928
0.19780512,0.42041314
0.18304797,0.52884257
0.7781721,0.52559876
0.7370664,0.62446743
0.8521102,0.47518197
0.22698396,0.48066217
0.8020472,0.30967698
0.71921015,0.2220775
0.25501662,0.46060488
0.19749469,0.54070634
0.2488441,0.49846745
0.8241523,0.20543897
0.7876083,0.36372918
0.69284785,0.36222124
0.74815995,0.3317434
0.8036981,0.49807146
0.23238869,0.523005
0.2016861,0.518658
0.21552046,0.5767272
0.2501127,0.528002
0.7459279,0.5121698
0.81779104,0.4518448
0.6948294,0.5252738
0.22152196,0.51360303
0.27297497,0.40722075
0.22958642,0.6608874
0.8039216,0.44986182
0.703841,0.5445111
0.21002789,0.41616574
0.7767173,0.44654083
0.8216002,0.31594476
0.84379566,0.38878474
0.7611646,0.35481596
0.7593091,0.47615945
0.74985296,0.3709514
0.20743562,0.5571363
0.20167996,0.39327124
0.75483346,0.64535093
0.275176,0.5845777
0.19085145,0.5534131
0.22095263,0.50389594
0.7897299,0.39863563
0.8457317,0.6202798
0.28310043,0.7089919
0.26183346,0.41407067
0.28290212,0.46785638
0.7680985,0.49664572
0.73532516,0.509477
0.8534335,0.5374775
0.7463473,0.42721638
0.77278906,0.34534672
0.78381574,0.3741398
0.19229037,0.34509957
0.7767288,0.43094268
0.8084205,0.29549152
0.2352214,0.373727
0.16847774,0.5897017
0.7742142,0.5044102
0.29512995,0.4420562
0.81843364,0.5054512
0.90948886,0.36968753
0.6966164,0.4403845
0.72443295,0.21511987
0.24531645,0.51164806
0.18426009,0.5243778
0.19966917,0.49650687
0.2364713,0.46687827
0.7887008,0.50417864
0.71020913,0.29679525
0.25953096,0.55035985
0.20603028,0.6693312
0.7136527,0.4230499
0.2177774,0.83985627
0.73366225,0.513956
0.20085894,0.6176505
0.2161685,0.6362285
0.7971034,0.49324876
0.2283097,0.5222093
0.23047818,0.60356843
0.73029244,0.48340723
0.83033204,0.48156306
0.25828272,0.2858405
0.7467233,0.33612657
0.20303208,0.43683314
0.2268558,0.50718516
0.7274242,0.4025101
0.22397976,0.48451546
0.18504468,0.35644096
0.8272226,0.46721387
0.22990976,0.45374873
0.19366482,0.40951878
0.26357082,0.4309962
0.27344418,0.5263783
0.22748373,0.5268515
0.18397616,0.49369082
0.76668763,0.33577603
0.72837776,0.33539063
0.23668641,0.5271379
0.24681503,0.48743984
0.27186164,0.4775093
0.8145004,0.57108456
0.7843177,0.4650808
0.21605547,0.6355056
0.19582087,0.439082
0.7488972,0.3242385
0.24925004,0.41181743
0.7460096,0.3979433
0.2186236,0.5601453
0.77297604,0.4581294
0.8191883,0.53586805
0.77916175,0.42196593
0.7988904,0.59605664
0.21549453,0.5856635
0.26803944,0.7080387
0.24469645,0.7752341
0.1983839,0.47794884
0.75603026,0.6286146
0.18633698,0.55981785
0.22655359,0.48301747
0.7897392,0.58253926
0.1579222,0.42813224
0.7490483,0.46351245
0.2606293,0.4574109
0.23281337,0.33725846
0.79385626,0.4645877
0.8156029,0.48822683
0.24720132,0.65646756
0.77568924,0.31319034
0.8080742,0.33213252
0.22557788,0.5452731
0.6932076,0.2617282
0.72606206,0.5522152
0.7636437,0.38950634
0.74676466,0.3542998
0.25645405,0.6603943
0.80674094,0.45024908
0.23067412,0.40477824
0.17094408,0.4803521
0.24304932,0.5371718
0.18772568,0.58963823
0.25799984,0.4786991
0.791603,0.37293816
0.7979321,0.39617196
0.76556814,0.3786213
0.71795636,0.3422499
0.7717093,0.4788491
0.78618634,0.3966103
0.2543629,0.5925682
0.84674984,0.37990513
0.23383226,0.6080499
0.2969213,0.63929915
0.7848045,0.5711661
0.80247235,0.455997
0.6366059,0.54808044
0.7777736,0.4057433
0.27889356,0.5239931
0.7816061,0.42798653
0.81019276,0.4557473
0.7812917,0.26562384
0.8016807,0.7248148
0.75946605,0.3978057
0.7078987,0.30871382
0.75113344,0.5067413
0.8327653,0.47806463
0.24064173,0.5259126
0.19943023,0.49306387
0.18502818,0.34675694
0.79276943,0.41091716
0.21043126,0.3838201
0.14924015,0.3984949
0.23384784,0.7370303
0.19806956,0.42644185
0.21848583,0.43624914
0.8610573,0.49504995
0.2589408,0.5927506
0.2362448,0.53322756
0.24904346,0.41510916
0.31827313,0.70730275
0.22019547,0.50486475
0.7907369,0.5423251
0.20316999,0.57702297
0.20966212,0.4750288
0.6674629,0.38307917
0.7564508,0.4307895
0.21326983,0.37425125
0.803714,0.41969216
0.7011073,0.49303398
0.2503112,0.61330223
0.818726,0.5564981
0.77270436,0.4769153
0.27037236,0.59046006
0.79216,0.115446806
0.30981186,0.5625187
0.83124554,0.58832264
0.81302875,0.43394798
0.8170111,0.34853822
0.84428734,0.50948447
0.21138899,0.6002406
0.7977713,0.45093706
0.15518513,0.43816927
0.7604896,0.2674655
0.7347122,0.4251157
0.8229742,0.5416458
0.19499175,0.44146597
0.8565013,0.39976442
0.22093135,0.6151327
0.25772297,0.6027833
0.16061026,0.6183136
0.20728017,0.4434801
0.23239529,0.5112278
0.23750217,0.69435936
0.83580035,0.4302877
0.20035587,0.58681655
0.24791935,0.5044333
0.7864139,0.5346278
0.7783401,0.4136473
0.79046303,0.4830461
0.7580658,0.37189156
0.8183229,0.40620962
0.25549197,0.57030755
0.23226398,0.50206053
0.7510738,0.27873406
0.8396666,0.5433617
0.2272472,0.6098113
0.2735936,0.2705767
0.8139264,0.53389376
0.26362523,0.5388472
0.77307194,0.43219784
0.19769704,0.5888537
0.71828884,0.4844034
0.23223865,0.4172366
0.77675253,0.6303959
0.7165319,0.18609832
0.24643037,0.5530744
0.80205035,0.45251536
0.86966825,0.5301799
0.26342228,0.37807778
0.74577487,0.34592825
0.8458059,0.49268034
0.22459646,0.6487522
0.82262224,0.47218722
0.22270665,0.56227463
0.21496747,0.54800886
0.21158911,0.40116963
0.8786846,0.46964577
0.2656287,0.43936467
0.79248554,0.48484918
0.18589792,0.42218196
0.17266962,0.5950393
0.24501304,0.5270868
0.83772314,0.4070738
0.2601637,0.47687173
0.77135587,0.4319214
0.7652728,0.43260315
0.75414497,0.274331
0.78997254,0.39595094
0.21952286,0.4309875
0.8043905,0.49705476
0.19366677,0.6725376
0.2130724,0.30752027
0.7641021,0.3590148
0.81480616,0.67770094
0.8164578,0.36423725
0.88351613,0.53825074
0.2486981,0.6159689
