model1_loss,model2_loss
0.29004058,0.9714849
0.12372407,0.9916652
0.20997947,0.9825211
0.6824288,0.0076157604
0.23555858,0.9825971
0.6318537,0.0026146814
0.146457,0.9852594
0.6983139,0.008076305
0.6864293,0.004357582
0.17520568,0.9763756
0.14333104,0.993976
0.14909337,0.98631305
0.6789554,0.008015288
0.6865625,0.0030170884
0.6519972,0.006872261
0.18122004,0.9840037
0.15698047,0.993044
0.121099755,0.98858637
0.6495692,0.005306161
0.71008426,0.0046756836
0.15654913,0.9754301
0.80528176,0.0031653852
0.7203419,0.0034459515
0.2054417,0.962079
0.7393331,0.0037808483
0.17221643,0.99109125
0.2307239,0.97774106
0.19765644,0.9899934
0.7063981,0.0028233759
0.2594696,0.96797657
0.1711122,0.97896045
0.19396119,0.97781163
0.18250777,0.9789744
0.15401585,0.9940269
0.6841902,0.0035395662
0.5888257,0.0036847598
0.67241627,0.006871856
0.63836604,0.004923662
0.1842071,0.98555243
0.15706116,0.98119867
0.19431049,0.9853269
0.58963037,0.006055685
0.71849084,0.0052002086
0.56393194,0.009510615
0.21723194,0.97310156
0.8325318,0.004559036
0.16626623,0.9770466
0.14163843,0.9931481
0.71403784,0.006744321
0.18469846,0.9833217
0.40374386,0.9735413
0.6185759,0.007701985
0.6981369,0.0029314396
0.15160222,0.99247694
0.17173564,0.9933762
0.7254002,0.0014134848
0.694446,0.0029712354
0.67857295,0.005252033
0.6923446,0.0057833297
0.6546175,0.009335468
0.19845815,0.982052
0.7513518,0.0051743393
0.77290404,0.0043193637
0.6338654,0.005601304
0.1486113,0.9910757
0.17717193,0.9825581
0.16881631,0.99099123
0.16303013,0.9737137
0.6679102,0.0062034274
0.74094236,0.0051318877
0.1584267,0.99230933
0.14750588,0.9836928
0.66642,0.0022015467
0.13716164,0.9913405
0.7042892,0.0027262638
0.6837959,0.0051305867
0.734705,0.0029267368
0.26995552,0.98337173
0.14275098,0.9928478
0.24630392,0.98828197
0.22541475,0.9905692
0.76962596,0.0048783426
0.19988391,0.98128945
0.32171345,0.95154446
0.7540896,0.0024197744
0.17717351,0.99013066
0.69379705,0.005038881
0.17736897,0.9934706
0.7269728,0.0027494994
0.23344293,0.95242816
0.16809982,0.97656274
0.13972823,0.9882772
0.22901756,0.98245424
0.17970411,0.96717745
0.14434807,0.9920675
0.1613665,0.9886984
0.80456007,0.0016464174
0.19130306,0.9738943
0.7257445,0.0013174816
0.73970157,0.0027878666
0.6889018,0.0056498977
0.17131497,0.97782266
0.7069513,0.003832982
0.15174864,0.9898501
0.19136861,0.95607316
0.15558666,0.99119174
0.17630605,0.9933334
0.16547224,0.98592514
0.19849066,0.9753941
0.66799384,0.002154073
0.3230537,0.94036156
0.19959581,0.98257786
0.78070235,0.002617475
0.19784477,0.97662085
0.15808383,0.986658
0.6559787,0.008282398
0.72225213,0.0030366345
0.6444236,0.0022102161
0.13207762,0.9971018
0.7123174,0.0070389416
0.6313781,0.0050721085
0.22087212,0.9931987
0.12912674,0.99320567
0.19903582,0.96876043
0.16475753,0.97577107
0.7454469,0.0023315984
0.5516549,0.0038966003
0.8231983,0.0034579374
0.6525077,0.00596512
0.20079802,0.9835102
0.7941785,0.0050476464
0.1280147,0.9953829
0.69855016,0.0024105613
0.27651098,0.92793
0.19981785,0.99144566
0.14207838,0.9747726
0.20286107,0.9842323
0.551529,0.0051041734
0.19435498,0.9683864
0.61778635,0.006350253
0.19891916,0.9822703
0.16034451,0.9805786
0.17468801,0.9858089
0.6973173,0.0009980896
0.19744396,0.9777887
0.15025496,0.9857087
0.71283287,0.0074130693
0.7875736,0.0019388417
0.13455543,0.98657954
0.67028934,0.0009826488
0.20973913,0.9828148
0.7426604,0.004033295
0.17212617,0.97917545
0.15882118,0.9923095
0.19504298,0.9741785
0.718038,0.0022654529
0.20620792,0.976927
0.700142,0.0014661303
0.5958808,0.0037169529
0.72790194,0.011251501
0.62084556,0.011876144
0.7229936,0.0050235363
0.7963035,0.0047642435
0.79460055,0.0031243095
0.1745924,0.9759685
0.20133537,0.9854924
0.12628295,0.99166495
0.6805789,0.006458604
0.7773657,0.001876343
0.176294,0.9755857
0.72221553,0.0027157601
0.7692496,0.0076663904
0.20124717,0.949207
0.7191229,0.0036716224
0.70043963,0.010435532
0.7060605,0.0033888274
0.14161767,0.99601895
0.67982346,0.004269864
0.13156639,0.98731
0.7294425,0.0028721613
0.15979888,0.9864828
0.2662047,0.9521376
0.7098639,0.0040800227
0.18858343,0.97374654
0.6650919,0.00780702
0.75449747,0.0033124876
0.7336173,0.0025281792
0.7450222,0.0025658747
0.71508604,0.0029102513
0.6633754,0.004494458
0.16953814,0.9907141
0.19121695,0.98336345
0.61532813,0.0032621669
0.679076,0.0029013897
0.6848963,0.0028660297
0.7220449,0.0033077851
0.76390684,0.0012683123
0.18962094,0.9784663
0.73961234,0.0018450245
0.757306,0.0032081564
0.123088166,0.9870853
0.66625774,0.00639473
0.67277145,0.0032376407
0.6796696,0.00211288
0.15898925,0.9887219
0.0,0.98595023
0.14791262,0.97976136
0.6623789,0.004658622
0.7171639,0.006747168
0.690208,0.003434371
0.76068676,0.0070798574
0.72998875,0.005968991
0.6983801,0.008926396
0.17259924,0.9735975
0.16726153,0.9630621
0.25143343,0.98513263
0.19558695,0.994397
0.73646224,0.0023901088
0.6684758,0.0029589725
0.19467619,0.9825504
0.76424366,0.002351379
0.66051596,0.0039828783
0.80763966,0.0032240236
0.6071825,0.0052226977
0.14335002,0.9753971
0.11497012,0.9790849
0.17937163,0.9726506
0.71755624,0.0031198736
0.686114,0.0052236468
0.16870251,0.98614234
0.7435326,0.00282344
0.1541515,0.9895248
0.09630398,0.987767
0.6689333,0.005695313
0.7365268,0.0025692764
0.72979426,0.005720895
0.11077293,0.9910798
0.17807311,0.9876394
0.16684382,0.9930534
0.8162093,0.0046774535
0.15608978,0.9913477
0.6876082,0.00437282
0.19325884,0.9844861
0.64270985,0.006296743
0.6956428,0.0054133073
0.17086296,0.9798236
0.17741732,0.9854471
0.60890573,0.004521042
0.6624059,0.0020204384
0.67839134,0.0034575216
0.147713,0.98911655
0.19297707,0.9905738
0.17144775,0.9800786
0.23856759,0.98924583
0.15418226,0.9736474
0.25325227,0.9713441
0.68080205,0.005600142
0.7517905,0.004213145
0.7060478,0.003695242
0.73287547,0.0015820528
0.18745081,0.9676165
0.15261906,0.9930506
0.64265525,0.00753121
0.65769905,0.0038535304
0.7768446,0.0031587738
0.1980522,0.9716925
0.17805581,0.9875711
0.59161156,0.0046476065
0.5815158,0.012081619
0.68633026,0.006973564
0.16647583,0.9787519
0.19930483,0.9722954
0.15811053,0.9911697
0.17664419,0.9902555
0.7221971,0.0057008048
0.7312017,0.0028295075
0.70394367,0.004864608
0.19294395,0.96724933
0.14679958,0.99202204
0.7378011,0.0027056087
0.10186404,0.98353606
0.16397204,0.98980993
0.14617908,0.98224425
0.6594382,0.0048207175
0.16055381,0.97849154
0.68765706,0.006315127
0.16299295,0.97837085
0.6943752,0.00809647
0.70597625,0.005978215
0.6650999,0.006775565
0.22623792,0.9807501
0.13514268,0.98944503
0.15942031,0.9800489
0.6755026,0.004019486
0.1677973,0.99295384
0.7934952,0.002420041
0.20933665,0.96008146
0.21566877,0.9704488
0.7429237,0.0028500133
0.64312017,0.005232476
0.14893708,0.99114704
0.09744331,0.95901084
0.13733289,0.98815143
0.6831767,0.0039940323
0.63479584,0.0024979056
0.156865,0.9921962
0.6581876,0.0069387374
0.6978957,0.00336492
0.6471541,0.005748652
0.77351844,0.0029590365
0.22417586,0.9835548
0.74479777,0.0024957943
0.7343194,0.0052088355
0.23689131,0.985162
0.6978105,0.003794263
0.19510004,0.9800849
0.15424938,0.988241
0.7160337,0.0034774088
0.13551037,0.98999256
0.15497804,0.99104446
0.67443085,0.004952667
0.6924235,0.004043628
0.1720458,0.98162824
0.2246685,0.96441066
0.20815697,0.98240256
0.6234785,0.006518735
0.7095483,0.004580043
0.6272307,0.006435283
0.16603035,0.98521006
0.66430914,0.005836338
0.21659555,0.9705829
0.73763883,0.0016762539
0.1389104,0.9893902
0.74717313,0.003710011
0.659375,0.0030575455
0.21931912,0.9892025
0.9305176,0.0021009368
0.27516896,0.96084017
0.73870504,0.0014990377
0.19442981,0.9737758
0.72780466,0.0028989373
0.2152119,0.9816126
0.72390574,0.003385959
0.6959405,0.0020457534
0.11403266,0.980441
0.20569657,0.9831995
0.6983316,0.013284458
0.19395703,0.9821788
0.7027708,0.0025358782
0.13608202,0.9879544
0.7123698,0.0031950083
0.14250065,0.9850248
0.6393751,0.0057403026
0.17081846,0.9802718
0.18190102,0.98419905
0.17196314,0.98823506
0.65021896,0.0063042077
0.21325435,0.98354405
0.7881901,0.007703414
0.65403175,0.0055364063
0.21925278,0.99225587
0.7798229,0.002884083
0.23885559,0.9783596
0.67045474,0.0025578344
0.6614455,0.001960883
0.17545412,0.9822987
0.69494885,0.007041981
0.72933173,0.0022807976
0.15131077,0.9819876
0.68490165,0.0030932468
0.12234884,0.99104613
0.90685487,0.0036382033
0.701657,0.0042533996
0.7637703,0.0031531223
0.22671743,0.98036295
0.26503718,0.9668052
0.70638293,0.0050503016
0.68729955,0.007229551
0.6533062,0.0070424606
0.66669524,0.0039809057
0.16870686,0.9794674
0.71816295,0.0043307953
0.71134466,0.007133569
0.70019215,0.0022299222
0.7085545,0.006993686
0.77018696,0.0014965851
0.18653837,0.9865035
0.1555049,0.99088556
0.6924786,0.003307657
0.6799927,0.005947547
0.20112339,0.97283113
0.71993697,0.0027861604
0.1796785,0.985418
0.1381866,0.9877743
0.6888306,0.0054939017
0.6406281,0.0075899013
0.19661517,0.9594502
0.65414894,0.003603003
0.16626704,0.99027836
0.63810205,0.0041034287
0.5982392,0.007782121
0.12871566,0.99370867
0.12844615,0.9921904
0.6168447,0.0045268857
0.26393947,0.954753
0.26440334,0.9601183
0.15401724,0.9866161
0.22845925,0.9847442
0.17274329,0.9657814
0.7007376,0.004337865
0.677086,0.002803606
0.16953646,0.9767093
0.23629168,0.9730893
0.65146726,0.0053528775
0.22719367,0.9729967
0.17284276,0.98995733
0.75379413,0.0066729505
0.64623284,0.0045966995
0.71758765,0.004515593
0.13870941,0.99269027
0.6848744,0.0064628692
0.676159,0.0064595533
0.6538901,0.0012913242
0.18646017,0.97999465
0.69033873,0.008717115
0.14942232,0.9896952
0.74505174,0.003177435
0.18449411,0.9804807
0.16390224,0.9794107
0.18109477,0.9655007
0.16644648,0.9917971
0.18422924,0.9801428
0.17866433,0.9844097
0.7108317,0.004267817
0.17439002,0.9869132
0.17656648,0.98497665
0.20941989,0.9831373
0.16063282,0.9865963
0.22217499,0.9822343
0.6535457,0.0060950974
0.70820373,0.0053024287
0.7567475,0.0017213603
0.7108072,0.006745675
0.21509139,0.9786296
0.777389,0.0014416897
0.67054737,0.0018147189
0.14037314,0.98361975
0.7338085,0.0015218469
0.6578412,0.006244663
0.74735814,0.001997043
0.7297039,0.0051340526
0.61030096,0.0071698786
0.15274265,0.9795096
0.74847347,0.0037043593
0.6233923,0.0069488995
0.16847284,0.9895665
0.7490261,0.00291891
0.6354705,0.0028851067
0.18970469,0.973149
0.15031369,0.9912155
0.71279263,0.0047483337
0.66846126,0.008559893
0.6796743,0.0064348034
0.7811986,0.0029178862
0.6657947,0.0051028724
0.7537629,0.0031080905
0.2252979,0.9867286
0.72851396,0.003233898
0.1721324,0.9847939
0.17416787,0.9783586
0.60063195,0.007994516
0.57302004,0.0040045786
0.17633167,0.9899376
0.16980577,0.99108124
0.75796515,0.005788352
0.7031369,0.004895127
0.74984056,0.0027756677
0.70686823,0.008176627
0.7048028,0.0026212926
0.6356009,0.005899913
0.6665237,0.0057822526
0.14498399,0.97253263
0.2017775,0.9729291
0.68360174,0.004725226
0.73614365,0.0031873093
0.16331032,0.99633664
0.67971903,0.0046512857
0.6907611,0.003525533
0.21218322,0.9865718
0.66463333,0.0044605266
0.2007901,0.97672504
0.73402655,0.0041011786
0.71427,0.002395771
0.2263884,0.9815714
0.19440411,0.9674794
0.5672391,0.011699963
0.28499562,0.95456666
0.70974565,0.0055397972
0.6800656,0.004074787
0.14467038,0.97923565
0.7117764,0.004769138
0.65785366,0.0035371135
0.7078372,0.0032511302
0.15633735,0.99302727
0.21511927,0.97789824
0.24502507,0.9792768
0.741979,0.0028906944
0.12458461,0.9942801
0.12407851,0.98903847
0.17922905,0.98854375
0.6895541,0.005529955
0.16171125,0.9827466
0.713625,0.008920851
0.69941646,0.006763163
0.69575167,0.005087528
0.20260827,0.9562979
0.7021865,0.004335146
0.55129284,0.0066763414
0.7444524,0.0023499501
0.59324145,0.0055619986
0.668939,0.0030885444
0.6900868,0.0052130474
0.6004607,0.0024507944
0.68011075,0.0045709363
0.2017427,0.9735093
0.12705144,0.9821169
0.14254415,0.99358076
0.73704576,0.0033549175
0.75830626,0.0042725084
0.18861221,0.9902044
0.2009044,0.97216374
0.113036186,0.99183214
0.16804129,0.9891024
0.18384494,0.98943627
0.69651985,0.0032131895
0.6495096,0.0038054169
0.69241214,0.0035595067
0.17885178,0.97067064
0.74396455,0.00297436
0.1869815,0.9742646
0.20968595,0.98154914
0.10526249,0.98967427
0.69125473,0.008770166
0.19277568,0.9824797
0.19165117,0.96880645
0.16871952,0.99577796
0.696105,0.0038806796
0.6979133,0.0056890007
0.6775163,0.00430869
0.14273843,0.9862351
0.74776703,0.0021132212
0.7091579,0.002597641
0.7035,0.0068089734
0.20911697,0.9931579
0.7667514,0.0021780871
0.83851856,0.003777788
0.23369949,0.9829508
0.31813368,0.9722541
0.15728499,0.98847365
0.7299125,0.0031681044
0.17335874,0.9771539
0.2230985,0.97747654
0.16447735,0.97471225
0.6711823,0.0031899004
0.15555581,0.9897117
0.17433782,0.9871263
0.19272585,0.98089933
0.19076829,0.9778534
0.068840325,0.9873992
0.7027545,0.006547484
0.70693576,0.00194444
0.6783283,0.0056389035
0.1300558,0.9924537
0.7376222,0.0025914349
0.15832052,0.98864913
0.746164,0.0062188893
0.6879234,0.006123249
0.6741539,0.0023741561
0.20951925,0.9787278
0.72293025,0.0066212327
0.676876,0.0075171236
0.21541902,0.9785701
0.08199855,0.9829161
0.6132174,0.0068243607
0.68568844,0.0026726904
0.7310542,0.0032683623
0.732569,0.0028529458
0.1349943,0.97404546
0.7386628,0.0027929745
0.74411047,0.0032572616
0.13478035,0.99107325
0.72021395,0.0020984204
0.73592466,0.0026510118
0.22037166,0.98146135
0.68625337,0.0033709875
0.13544612,0.9817023
0.67299354,0.0037382478
0.7200874,0.0043717963
0.16633871,0.9810669
0.14175163,0.9943768
0.71098495,0.0032698552
0.21117003,0.97835916
0.21369618,0.9889668
0.19066447,0.9800247
0.18685089,0.9904553
0.7208829,0.001377229
0.7108539,0.0034852999
0.18384969,0.9868804
0.75378376,0.0040401625
0.19551626,0.96201724
0.74099004,0.003744582
0.22794664,0.978289
0.19010904,0.9865993
0.14580023,0.99077916
0.17184637,0.9911676
0.7448345,0.0045071687
0.7410292,0.002558101
0.14701985,0.97680867
0.6971101,0.003095081
0.16359505,0.9874719
0.7098459,0.0023634501
0.1506619,0.9895447
0.67174304,0.011456345
0.17815873,0.9678064
0.62253827,0.0044489037
0.2281946,0.9778692
0.2582046,0.9802286
0.15009402,0.9872475
0.6663022,0.004576641
0.7481919,0.0021233836
0.10561811,0.99037105
0.23514344,0.9816323
0.122004285,0.9846904
0.21190462,0.960364
0.14579153,0.98511237
0.16154002,0.9881748
0.16531405,0.98630416
0.14083761,0.974921
0.15573466,0.98559666
0.16064537,0.98399246
0.31375775,0.9675754
0.7528409,0.005964779
0.62216353,0.012105356
0.156639,0.9933564
0.69059545,0.0049574976
0.14568387,0.98510057
0.16355284,0.9802136
0.70548004,0.002512696
0.25261647,0.9783191
0.2194876,0.992533
0.1318348,0.9850482
0.21506776,0.9799495
0.01365938,0.9945269
0.15672778,0.9912664
0.13440257,0.9890219
0.16768853,0.98997223
0.7583986,0.0032362866
0.16430442,0.99088573
0.2006701,0.99483144
0.7765582,0.003787801
0.13951883,0.98788655
0.6142566,0.005284354
0.16774519,0.9868459
0.6808407,0.006969288
0.63315713,0.0064901253
0.16296172,0.9912589
0.7233683,0.00491286
0.10451911,0.99042577
0.14713483,0.9933637
0.74169236,0.0017543318
0.15467283,0.99007744
0.65222263,0.0046325177
0.16857241,0.98441947
0.16895096,0.9861486
0.7163318,0.0026904133
0.16423176,0.9851428
0.7494278,0.0064298552
0.21313086,0.9713963
0.7498377,0.0039155916
0.754418,0.002629205
0.72090316,0.004136283
0.58947325,0.006572703
0.67079896,0.0033245373
0.16365646,0.98763907
0.17883478,0.9842111
0.68451566,0.0030806425
0.16673942,0.98372585
0.73350227,0.0038048732
0.6255194,0.005574891
0.73818594,0.0029304158
0.6970388,0.002501318
0.7011236,0.006337563
0.17838612,0.9901579
0.6652129,0.0061629275
0.7492694,0.0029694655
0.6307019,0.007294897
0.21754052,0.99332166
0.21601619,0.96788806
0.18920639,0.98338383
0.72087145,0.0031917347
0.14882615,0.9876816
0.6621835,0.007982744
0.6789559,0.0066768853
0.137708,0.9868422
0.17543702,0.9851629
0.62293136,0.010401004
0.7035287,0.0037120476
0.14728798,0.9880218
0.7441935,0.003919537
0.7263871,0.002708264
0.7573406,0.0025071083
0.77871186,0.002576165
0.14190112,0.9924703
0.1436835,0.9881999
0.16566196,0.978851
0.7363383,0.0025525133
0.19930662,0.97931415
0.65135247,0.00486319
0.057414245,0.9759592
0.74589205,0.0024485446
0.61697364,0.007822323
0.17071673,0.98285586
0.726122,0.002614884
0.15699105,0.99131083
0.16924094,0.9830192
0.77119666,0.006411749
0.19572645,0.9893973
0.7229423,0.0022170302
0.15864123,0.9891114
0.16554826,0.9708768
0.58819866,0.008872813
0.6824708,0.008349684
0.18922132,0.9714911
0.75142044,0.004599888
0.73157287,0.0028513782
0.6765401,0.006613917
0.69464487,0.0020066611
0.68027604,0.0045078513
0.6923639,0.008951935
0.6571023,0.0060452456
0.65753955,0.004833759
0.7298508,0.0048032505
0.2368654,0.95593905
0.7323224,0.0024250848
0.59378386,0.0072426884
0.19881605,0.97948027
0.1500087,0.9868529
0.16785632,0.9950618
0.1369914,0.9849015
0.67313075,0.002576165
0.20292702,0.97707593
0.18398207,0.99033934
0.6458699,0.0023148246
0.15363976,0.989108
0.7314672,0.0057897167
0.7564953,0.0018220234
0.14002503,0.98461324
0.15666193,0.98980737
0.6706746,0.0056397887
0.17585671,0.982599
0.7254215,0.00399866
0.7419689,0.003508994
0.7613656,0.0052777003
0.121750794,0.978821
0.18338037,0.9911181
0.17085761,0.98012733
0.24207094,0.9803474
0.6851841,0.005462466
0.71287864,0.0033615823
0.10298559,0.98907405
0.15393044,0.9897924
0.15060288,0.98555195
0.2322768,0.9779812
0.6534252,0.0040213843
0.6172463,0.008300525
0.76982254,0.0025433106
0.1412926,0.9928411
0.18041784,0.9783929
0.6395072,0.0037846658
0.15557241,0.9906233
0.1536368,0.9925986
0.09450164,0.9934499
0.6351788,0.0112601165
0.16046405,0.98757184
0.17856407,0.9821631
0.7538588,0.002754138
0.0949627,0.99153364
0.19445968,0.97557575
0.19962645,0.97196984
0.6809852,0.0035789143
0.69550323,0.0072667985
0.7258835,0.0019301829
0.6205388,0.004405045
0.73570657,0.0037636375
0.69581753,0.0046546124
0.72895163,0.004068602
0.71113336,0.004559921
0.7153419,0.004828395
0.14129399,0.98674273
0.63900495,0.0073258528
0.72252357,0.0049732584
0.13623834,0.9864123
0.30734554,0.95645237
0.19260266,0.9821155
0.19988756,0.9653347
0.6608436,0.014358354
0.1341643,0.99420077
0.678971,0.003953959
0.17330684,0.983262
0.20975782,0.984088
0.18186049,0.98659474
0.65454084,0.004249049
0.673269,0.002489311
0.17728019,0.9917231
0.15156575,0.98191994
0.77880865,0.0039146324
0.11152036,0.9882756
0.18749411,0.97762346
0.19081526,0.9766023
0.72099113,0.0056718965
0.67413497,0.0033823547
0.70699835,0.002121816
0.1563683,0.99091965
0.71764094,0.00408384
0.19965987,0.9819545
0.16662216,0.97052294
0.6835534,0.005616436
0.1638003,0.9890349
0.67444235,0.008539334
0.6936792,0.001809739
0.16057873,0.98531455
0.7394321,0.0027319794
0.70458746,0.0034767904
0.70268244,0.0018130235
0.12895285,0.9884756
0.7443687,0.002880884
0.1705719,0.9902304
0.70494074,0.0037796327
0.27321723,0.9704756
0.6847569,0.0045671295
0.14255433,0.9764666
0.7010924,0.0046436717
0.14518973,0.9892949
0.20255537,0.98713756
0.1649352,0.9726956
0.760532,0.001844342
0.19332637,0.97011346
0.18327774,0.97008836
0.7417015,0.003202846
0.14616069,0.98922753
0.70292306,0.0029421349
0.18505734,0.98949283
0.66868097,0.007146984
0.16603509,0.97828937
0.6359745,0.0028289636
0.21242347,0.9874982
0.18473485,0.9884872
0.7721725,0.0044227247
0.15045972,0.98763305
0.21745786,0.98460853
0.66990304,0.005229757
0.6857029,0.0061880294
0.79076695,0.0029877853
0.6650156,0.002446156
0.21036932,0.97807235
0.5621477,0.01385989
0.6384441,0.0053115245
0.25480667,0.98451906
0.70369184,0.0033086701
0.69725645,0.0017576694
0.6524609,0.0046926066
0.7148394,0.003532411
0.14470498,0.98360837
0.19151177,0.98263675
0.19972414,0.9861059
0.70995665,0.0067120637
0.6639841,0.0053750146
0.6525096,0.005516988
0.6791308,0.0033736427
0.1601719,0.99053
0.6998181,0.0068021277
0.7007164,0.006900594
0.18933235,0.98022556
0.15481658,0.98636115
0.18117653,0.9726672
0.17338227,0.9872536
0.74047405,0.003795276
0.70001817,0.002455977
0.19613636,0.9697429
0.1830995,0.9754496
0.1308678,0.9957255
0.6958,0.0047235307
0.23542304,0.9589964
0.61348426,0.0055116243
0.051433645,0.99300313
0.75739986,0.001779103
0.7094417,0.00739749
0.21194772,0.9868116
0.67881715,0.008076646
0.65456635,0.0020482808
0.73801106,0.001968998
0.7031557,0.0027767553
0.64796126,0.0102179125
0.6910832,0.0032535081
0.20456356,0.9861652
